,TKNUM,time_SHIPPING,date_SHIPPING,LIEFERSCHEINNUMMER,SONDERFAHRT,NOTIZ,DISPLAYNAME,GELOESCHT,BEMERKUNG_GELOESCHT,ARCHIV,TRACKING_NUMMER,KLAERUNG_LS,KLAERUNG_TA,GEFAHRGUT,PO_NUMMER,ANGEKUENDIGT,unix_EINGANGSDATUM_UHRZEIT,datetime_EINGANGSDATUM_UHRZEIT,weekday_EINGANGSDATUM_UHRZEIT,date_EINGANGSDATUM_UHRZEIT,time_EINGANGSDATUM_UHRZEIT,unix_VERPACKT_DATUM_UHRZEIT,datetime_VERPACKT_DATUM_UHRZEIT,weekday_VERPACKT_DATUM_UHRZEIT,date_VERPACKT_DATUM_UHRZEIT,time_VERPACKT_DATUM_UHRZEIT,secs_VERPACKT_DATUM_UHRZEIT,unix_LIEFERSCHEIN_DATUM_UHRZEIT,datetime_LIEFERSCHEIN_DATUM_UHRZEIT,weekday_LIEFERSCHEIN_DATUM_UHRZEIT,date_LIEFERSCHEIN_DATUM_UHRZEIT,time_LIEFERSCHEIN_DATUM_UHRZEIT,secs_LIEFERSCHEIN_DATUM_UHRZEIT,unix_BEREITGESTELLT_DATUM_UHRZEIT,datetime_BEREITGESTELLT_DATUM_UHRZEIT,weekday_BEREITGESTELLT_DATUM_UHRZEIT,date_BEREITGESTELLT_DATUM_UHRZEIT,time_BEREITGESTELLT_DATUM_UHRZEIT,secs_BEREITGESTELLT_DATUM_UHRZEIT,unix_TA_DATUM_UHRZEIT,datetime_TA_DATUM_UHRZEIT,weekday_TA_DATUM_UHRZEIT,date_TA_DATUM_UHRZEIT,time_TA_DATUM_UHRZEIT,secs_TA_DATUM_UHRZEIT,unix_GELOESCHT_DATUM_UHRZEIT,datetime_GELOESCHT_DATUM_UHRZEIT,weekday_GELOESCHT_DATUM_UHRZEIT,date_GELOESCHT_DATUM_UHRZEIT,time_GELOESCHT_DATUM_UHRZEIT,secs_GELOESCHT_DATUM_UHRZEIT,unix_AUFTRAGANNAHME_DATUM_UHRZEIT,datetime_AUFTRAGANNAHME_DATUM_UHRZEIT,weekday_AUFTRAGANNAHME_DATUM_UHRZEIT,date_AUFTRAGANNAHME_DATUM_UHRZEIT,time_AUFTRAGANNAHME_DATUM_UHRZEIT,secs_AUFTRAGANNAHME_DATUM_UHRZEIT,number_AUFTRAGSNUMMER,STATUS=LS erstellt,STATUS=TA erstellt,STATUS=bereitgestellt,STATUS=in Bearbeitung,STATUS=in Klärung LS,STATUS=in Klärung TA,STATUS=verpackt,LAND=AT,LAND=AUT,LAND=BE,LAND=BR,LAND=CH,LAND=CN,LAND=CZ,LAND=DE,LAND=DK,LAND=DR,LAND=ES,LAND=FCA,LAND=FR,LAND=HU,LAND=IE,LAND=IN,LAND=IT,LAND=JP,LAND=KR,LAND=MX,LAND=NL,LAND=None,LAND=PL,LAND=RO,LAND=RU,LAND=TR,LAND=UK,LAND=US,DIENSTLEISTER=DHL,DIENSTLEISTER=None,DIENSTLEISTER=TNT,DIENSTLEISTER=UPS,PRIO=0,PRIO=1,PRIO=2,PRIO=3,VERSENDER=None,VERSENDER=PQA,VERSENDER=TEF33,VERSENDER=iSTAR (Sonderfahrt),category_AUFTRAGSNUMMER=DSGA,category_AUFTRAGSNUMMER=RBMANUSHIP,category_AUFTRAGSNUMMER=return,LAENGE_IN_CM,BREITE_IN_CM,HOEHE_IN_CM,GEWICHT_IN_KG,count_PACKSTUECKART=BEH,count_PACKSTUECKART=CAR,count_PACKSTUECKART=GBP,count_PACKSTUECKART=PAL,count_PACKSTUECKART=PKI,count_PACKSTUECKART=UNKNOWN,PACKAGE_COUNT,datetime_SHIPPING,unix_SHIPPING,weekday_SHIPPING,PROCESSING
2798,3302198,152424,20230619,1237408247,0,DAP - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1686899940.0,2023-06-16 07:19:00,4,20230616,71900,1686900000.0,2023-06-16 07:20:00,4,20230616,72000,60.0,1686913500.0,2023-06-16 11:05:00,4,20230616,110500,13560.0,1687156380.0,2023-06-19 06:33:00,0,20230619,63300,256440.0,1687171200.0,2023-06-19 10:40:00,0,20230619,104000,271260.0,-2209075200.0,1899-12-31,6,18991231,0,-3895975140.0,1686913140.0,2023-06-16 10:59:00,4,20230616,105900,13200.0,193658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,1.0,0,1,0,0,0,0,1,2023-06-19 15:24:24,1687188264,0,288324.0
2799,3302199,152422,20230619,1237408459,0,FCA - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1687153500.0,2023-06-19 05:45:00,0,20230619,54500,1687153500.0,2023-06-19 05:45:00,0,20230619,54500,0.0,1687158780.0,2023-06-19 07:13:00,0,20230619,71300,5280.0,1687162560.0,2023-06-19 08:16:00,0,20230619,81600,9060.0,1687171740.0,2023-06-19 10:49:00,0,20230619,104900,18240.0,-2209075200.0,1899-12-31,6,18991231,0,-3896228700.0,1687158300.0,2023-06-19 07:05:00,0,20230619,70500,4800.0,193485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,16,1.0,0,1,0,0,0,0,1,2023-06-19 15:24:22,1687188262,0,34762.0
2800,3302230,152400,20230619,1237408228,0,DAP TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1686889800.0,2023-06-16 04:30:00,4,20230616,43000,1686889800.0,2023-06-16 04:30:00,4,20230616,43000,0.0,1686910920.0,2023-06-16 10:22:00,4,20230616,102200,21120.0,1687152000.0,2023-06-19 05:20:00,0,20230619,52000,262200.0,1687162980.0,2023-06-19 08:23:00,0,20230619,82300,273180.0,-2209075200.0,1899-12-31,6,18991231,0,-3895965000.0,1686910500.0,2023-06-16 10:15:00,4,20230616,101500,20700.0,91965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,25,16,2.0,0,1,0,0,0,0,1,2023-06-19 15:24:00,1687188240,0,298440.0
2801,3302231,152411,20230619,1237408231,0,DAP TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1686889860.0,2023-06-16 04:31:00,4,20230616,43100,1686889860.0,2023-06-16 04:31:00,4,20230616,43100,0.0,1686911280.0,2023-06-16 10:28:00,4,20230616,102800,21420.0,1687152120.0,2023-06-19 05:22:00,0,20230619,52200,262260.0,1687163280.0,2023-06-19 08:28:00,0,20230619,82800,273420.0,-2209075200.0,1899-12-31,6,18991231,0,-3895965060.0,1686910920.0,2023-06-16 10:22:00,4,20230616,102200,21060.0,91996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,25,16,2.0,0,1,0,0,0,0,1,2023-06-19 15:24:11,1687188251,0,298391.0
2802,3302233,152412,20230619,1237408233,0,DAP TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1686889920.0,2023-06-16 04:32:00,4,20230616,43200,1686889920.0,2023-06-16 04:32:00,4,20230616,43200,0.0,1686911580.0,2023-06-16 10:33:00,4,20230616,103300,21660.0,1687152240.0,2023-06-19 05:24:00,0,20230619,52400,262320.0,1687163460.0,2023-06-19 08:31:00,0,20230619,83100,273540.0,-2209075200.0,1899-12-31,6,18991231,0,-3895965120.0,1686911280.0,2023-06-16 10:28:00,4,20230616,102800,21360.0,91955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,25,16,2.0,0,1,0,0,0,0,1,2023-06-19 15:24:12,1687188252,0,298332.0
2803,3302234,152414,20230619,1237408237,0,DAP - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1686889980.0,2023-06-16 04:33:00,4,20230616,43300,1686889980.0,2023-06-16 04:33:00,4,20230616,43300,0.0,1686911940.0,2023-06-16 10:39:00,4,20230616,103900,21960.0,1687152420.0,2023-06-19 05:27:00,0,20230619,52700,262440.0,1687163820.0,2023-06-19 08:37:00,0,20230619,83700,273840.0,-2209075200.0,1899-12-31,6,18991231,0,-3895965180.0,1686911520.0,2023-06-16 10:32:00,4,20230616,103200,21540.0,91986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,25,16,2.0,0,1,0,0,0,0,1,2023-06-19 15:24:14,1687188254,0,298274.0
2804,3302235,152416,20230619,1237408236,0,DAP TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1686891420.0,2023-06-16 04:57:00,4,20230616,45700,1686891420.0,2023-06-16 04:57:00,4,20230616,45700,0.0,1686911940.0,2023-06-16 10:39:00,4,20230616,103900,20520.0,1687152540.0,2023-06-19 05:29:00,0,20230619,52900,261120.0,1687164240.0,2023-06-19 08:44:00,0,20230619,84400,272820.0,-2209075200.0,1899-12-31,6,18991231,0,-3895966620.0,1686911580.0,2023-06-16 10:33:00,4,20230616,103300,20160.0,185117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,1.0,0,1,0,0,0,0,1,2023-06-19 15:24:16,1687188256,0,296836.0
2805,3302238,152358,20230619,1237408239,0,DAP TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1686896820.0,2023-06-16 06:27:00,4,20230616,62700,1686896820.0,2023-06-16 06:27:00,4,20230616,62700,0.0,1686912720.0,2023-06-16 10:52:00,4,20230616,105200,15900.0,1687152780.0,2023-06-19 05:33:00,0,20230619,53300,255960.0,1687167900.0,2023-06-19 09:45:00,0,20230619,94500,271080.0,-2209075200.0,1899-12-31,6,18991231,0,-3895972020.0,1686912360.0,2023-06-16 10:46:00,4,20230616,104600,15540.0,91886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25,20,16,1.0,0,1,0,0,0,0,1,2023-06-19 15:23:58,1687188238,0,291418.0
2806,3326969,145012,20230901,1236257101,0,"Retoure Booster
julia.stoll@booster-precision.com

Mail an Fr.Stoll bezgl. Versand am 25.08.23
dks3ho",XXXXXX,0, ,1, ,0.0,0.0,,,,1692679080.0,2023-08-22 04:38:00,1,20230822,43800,1692679140.0,2023-08-22 04:39:00,1,20230822,43900,60.0,1692693180.0,2023-08-22 08:33:00,1,20230822,83300,14100.0,1692698040.0,2023-08-22 09:54:00,1,20230822,95400,18960.0,1693380660.0,2023-08-30 07:31:00,2,20230830,73100,701580.0,-2209075200.0,1899-12-31,6,18991231,0,-3901754280.0,1692692820.0,2023-08-22 08:27:00,1,20230822,82700,13740.0,4701341363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,120,80,63,110.0,0,0,0,1,0,0,1,2023-09-01 14:50:12,1693579812,4,900732.0
2807,3341432,153730,20231010,1236258416,0,FCA - Selbstabholer - EBCC - Bei Kunde angefragt mit welche Spedition er abholen möchte. 09.10. mca9ho,XXXXXX,0, ,1, ,0.0,1.0,,,,1696573020.0,2023-10-06 06:17:00,4,20231006,61700,1696573020.0,2023-10-06 06:17:00,4,20231006,61700,0.0,1696585800.0,2023-10-06 09:50:00,4,20231006,95000,12780.0,1696591440.0,2023-10-06 11:24:00,4,20231006,112400,18420.0,1696921980.0,2023-10-10 07:13:00,1,20231010,71300,348960.0,-2209075200.0,1899-12-31,6,18991231,0,-3905648220.0,1696585320.0,2023-10-06 09:42:00,4,20231006,94200,12300.0,4701351504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,123,83,97,164.0,0,0,1,0,0,0,1,2023-10-10 15:37:30,1696952250,1,379230.0
2808,3309790,102731,20230711,1237410808,0,DAP-Schenker,XXXXXX,0, ,1, ,0.0,0.0,,,,1688644020.0,2023-07-06 11:47:00,3,20230706,114700,1688644440.0,2023-07-06 11:54:00,3,20230706,115400,420.0,1688739300.0,2023-07-07 14:15:00,4,20230707,141500,95280.0,1689029580.0,2023-07-10 22:53:00,0,20230710,225300,385560.0,1689055440.0,2023-07-11 06:04:00,1,20230711,60400,411420.0,-2209075200.0,1899-12-31,6,18991231,0,-3897719220.0,1688739300.0,2023-07-07 14:15:00,4,20230707,141500,95280.0,195086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,456,380,320,840.0,0,0,0,4,0,0,4,2023-07-11 10:27:31,1689071251,1,427231.0
2809,3309375,162924,20230711,1237410411,0,FCA Ups,XXXXXX,0, ,1, ,0.0,0.0,,,,1688471520.0,2023-07-04 11:52:00,1,20230704,115200,1688471520.0,2023-07-04 11:52:00,1,20230704,115200,0.0,1688556120.0,2023-07-05 11:22:00,2,20230705,112200,84600.0,1688630160.0,2023-07-06 07:56:00,3,20230706,75600,158640.0,1688986440.0,2023-07-10 10:54:00,0,20230710,105400,514920.0,-2209075200.0,1899-12-31,6,18991231,0,-3897546720.0,1688555700.0,2023-07-05 11:15:00,2,20230705,111500,84180.0,195537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,1.0,0,1,0,0,0,0,1,2023-07-11 16:29:24,1689092964,1,621444.0
2810,3309376,162922,20230711,1237410666,0,FCA - UPS,XXXXXX,0, ,1, ,0.0,0.0,,,,1688624100.0,2023-07-06 06:15:00,3,20230706,61500,1688624100.0,2023-07-06 06:15:00,3,20230706,61500,0.0,1688705280.0,2023-07-07 04:48:00,4,20230707,44800,81180.0,1688715120.0,2023-07-07 07:32:00,4,20230707,73200,91020.0,1688986500.0,2023-07-10 10:55:00,0,20230710,105500,362400.0,-2209075200.0,1899-12-31,6,18991231,0,-3897699300.0,1688704980.0,2023-07-07 04:43:00,4,20230707,44300,80880.0,195629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,16,1.0,0,1,0,0,0,0,1,2023-07-11 16:29:22,1689092962,1,468862.0
2811,3307841,153549,20230706,1237410067,0,DAP - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688362680.0,2023-07-03 05:38:00,0,20230703,53800,1688363220.0,2023-07-03 05:47:00,0,20230703,54700,540.0,1688444700.0,2023-07-04 04:25:00,1,20230704,42500,82020.0,1688538360.0,2023-07-05 06:26:00,2,20230705,62600,175680.0,1688538540.0,2023-07-05 06:29:00,2,20230705,62900,175860.0,-2209075200.0,1899-12-31,6,18991231,0,-3897437880.0,1688444340.0,2023-07-04 04:19:00,1,20230704,41900,81660.0,92335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,65,52,25,13.0,0,1,0,0,0,0,1,2023-07-06 15:35:49,1688657749,3,295069.0
2812,3307846,153555,20230706,1237410169,0,DAP - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688363880.0,2023-07-03 05:58:00,0,20230703,55800,1688363880.0,2023-07-03 05:58:00,0,20230703,55800,0.0,1688465340.0,2023-07-04 10:09:00,1,20230704,100900,101460.0,1688542620.0,2023-07-05 07:37:00,2,20230705,73700,178740.0,1688542800.0,2023-07-05 07:40:00,2,20230705,74000,178920.0,-2209075200.0,1899-12-31,6,18991231,0,-3897439080.0,1688465040.0,2023-07-04 10:04:00,1,20230704,100400,101160.0,92319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,26,16,2.0,0,1,0,0,0,0,1,2023-07-06 15:35:55,1688657755,3,293875.0
2813,3307847,153553,20230706,1237410077,0,DAP - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688363820.0,2023-07-03 05:57:00,0,20230703,55700,1688363820.0,2023-07-03 05:57:00,0,20230703,55700,0.0,1688446500.0,2023-07-04 04:55:00,1,20230704,45500,82680.0,1688542500.0,2023-07-05 07:35:00,2,20230705,73500,178680.0,1688542860.0,2023-07-05 07:41:00,2,20230705,74100,179040.0,-2209075200.0,1899-12-31,6,18991231,0,-3897439020.0,1688446140.0,2023-07-04 04:49:00,1,20230704,44900,82320.0,92307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,26,16,3.0,0,1,0,0,0,0,1,2023-07-06 15:35:53,1688657753,3,293933.0
2814,3307848,153551,20230706,1237410197,0,DAP-TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688364000.0,2023-07-03 06:00:00,0,20230703,60000,1688364000.0,2023-07-03 06:00:00,0,20230703,60000,0.0,1688471880.0,2023-07-04 11:58:00,1,20230704,115800,107880.0,1688542800.0,2023-07-05 07:40:00,2,20230705,74000,178800.0,1688542860.0,2023-07-05 07:41:00,2,20230705,74100,178860.0,-2209075200.0,1899-12-31,6,18991231,0,-3897439200.0,1688471340.0,2023-07-04 11:49:00,1,20230704,114900,107340.0,195025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,33,25,17,4.0,0,1,0,0,0,0,1,2023-07-06 15:35:51,1688657751,3,293751.0
2815,3307849,153624,20230706,1237410072,0,DAP - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688363760.0,2023-07-03 05:56:00,0,20230703,55600,1688363760.0,2023-07-03 05:56:00,0,20230703,55600,0.0,1688446080.0,2023-07-04 04:48:00,1,20230704,44800,82320.0,1688541780.0,2023-07-05 07:23:00,2,20230705,72300,178020.0,1688547960.0,2023-07-05 09:06:00,2,20230705,90600,184200.0,-2209075200.0,1899-12-31,6,18991231,0,-3897438960.0,1688445660.0,2023-07-04 04:41:00,1,20230704,44100,81900.0,92316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25,20,16,1.0,0,1,0,0,0,0,1,2023-07-06 15:36:24,1688657784,3,294024.0
2816,3307940,153559,20230706,1237410218,0,DAP mit TNT ,XXXXXX,0, ,1,,0.0,0.0,,,,1688369820.0,2023-07-03 07:37:00,0,20230703,73700,1688369880.0,2023-07-03 07:38:00,0,20230703,73800,60.0,1688476380.0,2023-07-04 13:13:00,1,20230704,131300,106560.0,1688543640.0,2023-07-05 07:54:00,2,20230705,75400,173820.0,1688544120.0,2023-07-05 08:02:00,2,20230705,80200,174300.0,-2209075200.0,1899-12-31,6,18991231,0,-3897445020.0,1688476020.0,2023-07-04 13:07:00,1,20230704,130700,106200.0,195324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,2.0,0,1,0,0,0,0,1,2023-07-06 15:35:59,1688657759,3,287939.0
2817,3307941,153603,20230706,1237410070,0,FCA - TNT 30009879 ,XXXXXX,0, ,1,,0.0,0.0,,,,1688363640.0,2023-07-03 05:54:00,0,20230703,55400,1688363700.0,2023-07-03 05:55:00,0,20230703,55500,60.0,1688445660.0,2023-07-04 04:41:00,1,20230704,44100,82020.0,1688541480.0,2023-07-05 07:18:00,2,20230705,71800,177840.0,1688544180.0,2023-07-05 08:03:00,2,20230705,80300,180540.0,-2209075200.0,1899-12-31,6,18991231,0,-3897438840.0,1688445360.0,2023-07-04 04:36:00,1,20230704,43600,81720.0,195303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,45,40,33,17.0,0,1,0,0,0,0,1,2023-07-06 15:36:03,1688657763,3,294123.0
2818,3307942,153557,20230706,1237410221,0,DAP mit TNT ,XXXXXX,0, ,1,,0.0,0.0,,,,1688370420.0,2023-07-03 07:47:00,0,20230703,74700,1688370480.0,2023-07-03 07:48:00,0,20230703,74800,60.0,1688476980.0,2023-07-04 13:23:00,1,20230704,132300,106560.0,1688544180.0,2023-07-05 08:03:00,2,20230705,80300,173760.0,1688544240.0,2023-07-05 08:04:00,2,20230705,80400,173820.0,-2209075200.0,1899-12-31,6,18991231,0,-3897445620.0,1688476860.0,2023-07-04 13:21:00,1,20230704,132100,106440.0,195322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,2.0,0,1,0,0,0,0,1,2023-07-06 15:35:57,1688657757,3,287337.0
2819,3307944,153605,20230706,1237410227,0,DAP,XXXXXX,0, ,1,,0.0,0.0,,,,1688370600.0,2023-07-03 07:50:00,0,20230703,75000,1688370600.0,2023-07-03 07:50:00,0,20230703,75000,0.0,1688477820.0,2023-07-04 13:37:00,1,20230704,133700,107220.0,1688544900.0,2023-07-05 08:15:00,2,20230705,81500,174300.0,1688545980.0,2023-07-05 08:33:00,2,20230705,83300,175380.0,-2209075200.0,1899-12-31,6,18991231,0,-3897445800.0,1688477280.0,2023-07-04 13:28:00,1,20230704,132800,106680.0,195173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,1.0,0,1,0,0,0,0,1,2023-07-06 15:36:05,1688657765,3,287165.0
2820,3307946,153622,20230706,1237410231,0,DAP-TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688370960.0,2023-07-03 07:56:00,0,20230703,75600,1688371140.0,2023-07-03 07:59:00,0,20230703,75900,180.0,1688479320.0,2023-07-04 14:02:00,1,20230704,140200,108360.0,1688547240.0,2023-07-05 08:54:00,2,20230705,85400,176280.0,1688547960.0,2023-07-05 09:06:00,2,20230705,90600,177000.0,-2209075200.0,1899-12-31,6,18991231,0,-3897446160.0,1688478300.0,2023-07-04 13:45:00,1,20230704,134500,107340.0,195266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,42,34,26,3.0,0,1,0,0,0,0,1,2023-07-06 15:36:22,1688657782,3,286822.0
2821,3307947,153609,20230706,1237410366,0,DAP - TNT | alt: RBMANUSHIP-194188,XXXXXX,0, ,1,,0.0,0.0,,,,1687511400.0,2023-06-23 09:10:00,4,20230623,91000,1687511400.0,2023-06-23 09:10:00,4,20230623,91000,0.0,1688546220.0,2023-07-05 08:37:00,2,20230705,83700,1034820.0,1688548320.0,2023-07-05 09:12:00,2,20230705,91200,1036920.0,1688548440.0,2023-07-05 09:14:00,2,20230705,91400,1037040.0,-2209075200.0,1899-12-31,6,18991231,0,-3896586600.0,1687518240.0,2023-06-23 11:04:00,4,20230623,110400,6840.0,195673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,1.0,0,1,0,0,0,0,1,2023-07-06 15:36:09,1688657769,3,1146369.0
2822,3307948,153615,20230706,1237410232,0,DAP-TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688371200.0,2023-07-03 08:00:00,0,20230703,80000,1688371260.0,2023-07-03 08:01:00,0,20230703,80100,60.0,1688479920.0,2023-07-04 14:12:00,1,20230704,141200,108720.0,1688548620.0,2023-07-05 09:17:00,2,20230705,91700,177420.0,1688548800.0,2023-07-05 09:20:00,2,20230705,92000,177600.0,-2209075200.0,1899-12-31,6,18991231,0,-3897446400.0,1688479500.0,2023-07-04 14:05:00,1,20230704,140500,108300.0,195286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,4.0,0,1,0,0,0,0,1,2023-07-06 15:36:15,1688657775,3,286575.0
2823,3307949,153612,20230706,1237410243,0,DAP - TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688371740.0,2023-07-03 08:09:00,0,20230703,80900,1688371740.0,2023-07-03 08:09:00,0,20230703,80900,0.0,1688487900.0,2023-07-04 16:25:00,1,20230704,162500,116160.0,1688548740.0,2023-07-05 09:19:00,2,20230705,91900,177000.0,1688548860.0,2023-07-05 09:21:00,2,20230705,92100,177120.0,-2209075200.0,1899-12-31,6,18991231,0,-3897446940.0,1688487480.0,2023-07-04 16:18:00,1,20230704,161800,115740.0,195223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,12,1.0,0,1,0,0,0,0,1,2023-07-06 15:36:12,1688657772,3,286032.0
2824,3307980,153611,20230706,1237410233,0,DAP-TNT,XXXXXX,0, ,1,,0.0,0.0,,,,1688371320.0,2023-07-03 08:02:00,0,20230703,80200,1688371320.0,2023-07-03 08:02:00,0,20230703,80200,0.0,1688480880.0,2023-07-04 14:28:00,1,20230704,142800,109560.0,1688548680.0,2023-07-05 09:18:00,2,20230705,91800,177360.0,1688548860.0,2023-07-05 09:21:00,2,20230705,92100,177540.0,-2209075200.0,1899-12-31,6,18991231,0,-3897446520.0,1688480460.0,2023-07-04 14:21:00,1,20230704,142100,109140.0,92352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,33,24,17,3.0,0,1,0,0,0,0,1,2023-07-06 15:36:11,1688657771,3,286451.0
